# {"t_start": 1593250725.083373, "env_id": null} 
r,l,t
1542.0,562,4339.855633
1132.0,522,4344.918627
1462.0,588,4350.559316
2815.0,961,4359.98931
2064.0,728,4367.48598
924.0,560,4373.052853
1757.0,713,4380.027072
1542.0,645,4386.373506
1208.0,2470,4410.428613
1542.0,643,4416.73037
1425.0,620,4422.742892
1598.0,641,4428.996697
1364.0,554,4434.363657
2212.0,959,4443.754066
1423.0,661,4450.155033
1897.0,884,4458.833894
1855.0,726,4465.955006
965.0,473,4470.55312
2170.0,814,4478.455601
1317.0,573,4484.044509
533.0,393,4487.864576
1137.0,564,4493.373313
3049.0,1022,4503.340387
1065.0,570,4508.917529
1952.0,709,4515.834881
929.0,469,4520.440988
530.0,393,4524.242097
2271.0,806,4532.08327
1766.0,719,4538.972138
943.0,506,4543.881242
1480.0,624,4550.064281
2257.0,858,4558.423322
1380.0,761,4565.764227
1062.0,577,4571.322819
1934.0,878,4579.759494
2600.0,931,4588.795203
2110.0,762,4596.118029
1707.0,687,4602.772602
1467.0,644,4608.994609
1415.0,663,4615.407969
910.0,477,4620.035303
2303.0,2449,4643.928137
1593.0,684,4650.569082
1360.0,510,4655.512181
1546.0,613,4661.437662
1627.0,706,4668.477812
2189.0,994,4678.51134
1312.0,552,4684.007674
1717.0,782,4691.60221
548.0,390,4695.403385
1647.0,2050,4715.401958
936.0,531,4720.579187
951.0,468,4725.085477
954.0,482,4729.784907
1750.0,632,4735.911801
1155.0,520,4740.886393
1507.0,665,4747.275911
2064.0,874,4755.733987
1336.0,635,4761.832932
2048.0,839,4769.945249
1068.0,598,4775.790854
1750.0,835,4783.933387
2364.0,1185,4795.495169
3207.0,2039,4815.199254
1328.0,542,4820.442713
528.0,406,4824.357178
2012.0,695,4831.129064
2453.0,801,4838.897133
1930.0,786,4846.499166
1081.0,550,4851.809019
1499.0,692,4858.443901
2066.0,853,4866.807395
1331.0,642,4873.05945
1351.0,895,4881.766268
2198.0,810,4889.544713
1931.0,846,4897.721764
542.0,385,4901.475157
1551.0,665,4907.866983
1519.0,625,4913.979858
1790.0,669,4920.443445
522.0,415,4924.440734
1866.0,841,4932.587584
1370.0,648,4938.897901
1446.0,817,4946.842937
1494.0,594,4952.653435
492.0,418,4956.723818
1808.0,801,4964.575646
2198.0,934,4973.877287
567.0,380,4977.532456
2379.0,2007,4997.743749
1330.0,514,5002.772641
1359.0,548,5008.100705
1408.0,731,5015.258563
2868.0,960,5024.769064
956.0,454,5029.304533
936.0,477,5034.052478
1066.0,523,5039.166526
1556.0,712,5046.118135
1968.0,808,5054.050387
3123.0,4716,5100.256914
1363.0,654,5106.683215
2149.0,732,5113.970092
1624.0,685,5120.723485
2359.0,1000,5130.465561
2010.0,735,5137.690728
3007.0,2206,5159.300119
1367.0,662,5165.799865
1363.0,730,5172.955306
2433.0,840,5181.235149
1049.0,1147,5192.605384
512.0,426,5196.755844
1380.0,569,5202.340876
2156.0,817,5210.394322
1528.0,775,5218.062664
1865.0,836,5226.276959
1365.0,650,5232.690191
955.0,480,5237.405593
2680.0,1080,5248.044983
2338.0,901,5256.980331
1682.0,804,5264.939446
1781.0,833,5273.307881
1916.0,716,5280.492535
918.0,482,5285.27246
3178.0,2569,5310.995652
886.0,505,5315.937214
1642.0,651,5322.346055
1351.0,897,5331.175332
2884.0,1063,5341.659901
1733.0,783,5349.323274
2883.0,860,5357.861447
1782.0,611,5363.847898
1320.0,565,5369.368187
930.0,471,5373.981517
1804.0,764,5381.396243
531.0,399,5385.242266
850.0,526,5390.299141
1750.0,748,5397.59235
1762.0,623,5403.708779
923.0,474,5408.28641
1537.0,646,5414.58821
883.0,455,5419.043167
1576.0,697,5425.890053
2201.0,741,5433.152184
1088.0,538,5438.467812
2069.0,1404,5452.164395
1368.0,702,5458.934366
2442.0,841,5467.109976
1455.0,594,5472.909618
1594.0,623,5478.963769
2294.0,1143,5490.107236
1760.0,673,5496.651444
1405.0,520,5501.799085
2601.0,1087,5512.485828
1340.0,532,5517.688464
541.0,392,5521.517222
2583.0,881,5530.141184
2123.0,796,5537.960524
1780.0,706,5544.800375
1985.0,793,5552.464815
2260.0,886,5561.079462
1459.0,607,5567.015237
2054.0,717,5573.925297
2340.0,883,5582.601297
1486.0,1129,5593.572259
1483.0,595,5599.394221
1517.0,651,5605.917866
948.0,493,5610.916535
2583.0,938,5620.017806
1298.0,618,5625.955958
1718.0,741,5633.16875
2016.0,682,5639.732064
1695.0,682,5646.378762
2260.0,742,5653.599023
2188.0,841,5661.754939
1885.0,783,5669.317086
1382.0,712,5676.300396
1397.0,683,5682.93082
1986.0,2969,5711.584613
1782.0,1200,5723.261884
1372.0,987,5732.91492
928.0,497,5737.740732
1916.0,822,5745.748757
1935.0,851,5754.097174
1292.0,602,5759.995582
3564.0,3346,5792.669393
1474.0,642,5798.909015
982.0,551,5804.2671
1649.0,734,5811.463371
1704.0,876,5820.008211
2069.0,850,5828.266491
915.0,542,5833.581491
1049.0,616,5839.600715
2432.0,1223,5851.522644
1333.0,669,5858.053682
3021.0,1202,5869.801514
1988.0,788,5877.456105
