# {"t_start": 1592418739.8059123, "env_id": null} 
r,l,t
1234.0,613,10834.962186
813.0,545,10847.550835
691.0,548,10861.879116
1292.0,628,10874.996474
1012.0,485,10886.796439
719.0,484,10898.610523
1020.0,515,10910.701293
1100.0,553,10923.264837
1060.0,582,10937.859864
1439.0,590,10952.658032
814.0,476,10962.732556
967.0,529,10975.069675
1153.0,521,10987.165647
1585.0,632,11002.33715
1334.0,610,11017.22931
1989.0,705,11034.824723
973.0,539,11047.113626
715.0,470,11058.735282
1438.0,562,11071.189535
1291.0,569,11083.978671
1681.0,630,11099.045975
821.0,461,11110.935745
1133.0,525,11123.57127
1166.0,526,11135.865582
826.0,477,11147.795151
1580.0,621,11162.946558
803.0,468,11172.758418
1082.0,538,11186.883426
1750.0,751,11202.952826
789.0,512,11215.032805
952.0,495,11226.922925
712.0,527,11239.251616
1545.0,598,11254.170511
1048.0,552,11266.740619
1190.0,537,11280.891159
1022.0,488,11290.91178
851.0,466,11302.687151
1399.0,592,11317.371014
840.0,501,11329.490086
1036.0,514,11341.473572
705.0,521,11353.549747
1076.0,538,11365.674497
1581.0,587,11378.294613
834.0,473,11390.048583
807.0,512,11402.239903
894.0,473,11414.009655
1010.0,546,11426.546614
1012.0,566,11441.184219
859.0,518,11453.327847
711.0,443,11462.942119
1139.0,573,11477.582834
847.0,473,11487.432401
927.0,533,11499.585552
850.0,468,11511.120137
812.0,484,11522.923407
1008.0,526,11534.971563
840.0,483,11546.680395
2015.0,763,11564.899605
1053.0,519,11576.99912
847.0,463,11586.615455
864.0,449,11597.982544
1160.0,516,11609.950119
1000.0,493,11621.743325
794.0,467,11631.45784
708.0,474,11643.090823
693.0,429,11652.431719
823.0,511,11664.316347
985.0,508,11676.150941
699.0,436,11687.28091
685.0,452,11696.903042
1249.0,577,11711.277821
978.0,558,11723.72824
820.0,512,11735.858684
1855.0,765,11754.060722
2324.0,783,11772.207399
680.0,549,11786.51495
987.0,509,11798.472284
847.0,486,11808.474903
1002.0,491,11820.17163
1453.0,620,11834.999061
712.0,477,11846.601334
1261.0,554,11858.768015
