# {"t_start": 1592329259.064667, "env_id": "MountainCar-v0"} 
r,l,t
-200.0,200,352.797512
-200.0,200,353.309715
-200.0,200,353.827425
-200.0,200,354.361661
-200.0,200,354.869091
-200.0,200,355.362756
-200.0,200,355.875209
-200.0,200,356.372697
-200.0,200,356.860264
-200.0,200,357.342556
-200.0,200,357.844726
-200.0,200,358.34801
-200.0,200,358.858034
-200.0,200,359.361026
-200.0,200,359.847476
-200.0,200,360.364219
-200.0,200,360.862091
-200.0,200,361.371928
-200.0,200,361.850312
-200.0,200,362.325961
-200.0,200,362.807055
-200.0,200,363.284667
-200.0,200,363.790208
-200.0,200,364.298152
-200.0,200,364.779781
-200.0,200,365.269916
-200.0,200,365.759554
-200.0,200,366.247269
-200.0,200,366.740865
-200.0,200,367.242348
-200.0,200,367.716177
-200.0,200,368.199204
-200.0,200,368.680139
-200.0,200,369.163198
-200.0,200,369.62861
-200.0,200,370.103724
-200.0,200,370.580517
-200.0,200,371.065268
-200.0,200,371.539459
-200.0,200,372.024034
-200.0,200,372.497472
-200.0,200,372.977219
-200.0,200,373.457006
-200.0,200,373.933173
-200.0,200,374.400175
-200.0,200,374.860033
-200.0,200,375.323667
-200.0,200,375.791439
-200.0,200,376.259206
-200.0,200,376.736831
-200.0,200,377.23055
-200.0,200,377.72216
-200.0,200,378.20468
-200.0,200,378.667259
-200.0,200,379.134532
-200.0,200,379.599243
-200.0,200,380.054216
-200.0,200,380.512533
-200.0,200,381.000613
-200.0,200,381.464993
-200.0,200,381.943121
-200.0,200,382.410187
-200.0,200,382.886451
-200.0,200,383.356966
-200.0,200,383.830723
-200.0,200,384.299339
-200.0,200,384.776211
-200.0,200,385.243655
-200.0,200,385.765884
-200.0,200,386.25189
-200.0,200,386.722333
-200.0,200,387.216103
-200.0,200,387.684859
-200.0,200,388.149286
-200.0,200,388.6162
-200.0,200,389.087705
-200.0,200,389.562809
-200.0,200,390.050009
-200.0,200,390.555019
-200.0,200,391.029704
-200.0,200,391.490272
-200.0,200,391.947427
-200.0,200,392.407502
-200.0,200,392.881299
-200.0,200,393.349958
-200.0,200,393.818123
-200.0,200,394.288257
-200.0,200,394.751086
-200.0,200,395.234692
-200.0,200,395.696953
-200.0,200,396.180675
-200.0,200,396.682106
-200.0,200,397.147894
-200.0,200,397.619057
