#{"t_start": 1592394307.949209, "env_id": "MountainCarContinuous-v0"}
r,l,t
92.825685,139,3318.291313
93.537638,66,3318.320228
94.223126,70,3318.537239
93.786829,87,3318.763291
93.761635,66,3318.792064
94.057855,70,3319.004637
94.046011,77,3319.240019
93.87241,67,3319.472675
93.918441,70,3319.504609
82.235942,439,3320.673363
93.765774,67,3320.702842
94.486396,71,3320.933409
93.69645,71,3321.164714
93.472124,146,3321.422924
93.984418,67,3321.641815
94.60817,69,3321.869485
93.501912,76,3321.901719
75.385185,453,3323.061208
94.121174,67,3323.089497
94.338739,71,3323.307755
93.48751,66,3323.525206
94.455127,70,3323.743623
93.761099,66,3323.772177
93.515992,67,3323.993906
93.888036,68,3324.215365
94.373573,70,3324.244771
94.108849,70,3324.466129
93.757748,75,3324.698593
93.920476,77,3324.731941
93.505955,67,3324.951776
93.671258,66,3325.170906
93.688046,68,3325.389348
93.581188,68,3325.418678
88.886778,146,3325.867598
88.795298,155,3326.128925
93.90959,75,3326.349791
93.650903,67,3326.569562
93.444414,68,3326.599451
93.902328,70,3326.822194
93.553331,66,3327.054828
93.906605,68,3327.083878
93.720375,66,3327.305285
95.175978,76,3327.527428
92.23696,140,3327.781609
93.852231,69,3328.007985
94.071325,66,3328.228947
94.679668,81,3328.262578
94.002635,83,3328.485629
94.356003,69,3328.701405
93.653417,69,3328.927661
94.270406,67,3328.958762
93.818072,77,3329.185412
91.888153,131,3329.443818
94.065313,82,3329.670081
94.220322,72,3329.895067
93.717524,69,3330.121758
95.199643,82,3330.156667
89.54062,139,3330.599498
93.718723,69,3330.629006
93.842002,66,3330.849355
93.757003,68,3331.068045
93.644204,68,3331.097458
94.590169,71,3331.322549
92.098705,139,3333.902505
93.759286,70,3333.933703
95.182255,73,3334.161926
93.730667,67,3334.38383
93.455985,66,3334.411719
94.753805,69,3334.631711
82.771966,394,3335.562751
91.387712,129,3335.806839
89.828592,133,3336.268504
94.828886,74,3336.300911
94.075938,70,3336.523477
94.029686,67,3336.779283
93.6598,69,3336.820418
95.067403,78,3337.074998
92.247062,151,3337.569662
93.62633,66,3337.599265
93.625979,69,3337.824744
93.612077,66,3338.050031
93.565432,66,3338.079111
92.093324,145,3338.532098
93.464161,67,3338.561591
92.461327,99,3338.81032
93.260241,80,3339.04208
94.303143,70,3339.27064
94.23018,72,3339.498065
93.957322,69,3339.528046
91.12956,166,3339.990431
93.754637,67,3340.212255
95.186366,73,3340.244856
94.092486,68,3340.467075
94.2325,71,3340.691196
94.884017,75,3340.916715
93.672656,68,3340.946577
93.569515,65,3341.181128
94.171615,81,3341.408824
93.46242,67,3341.437725
94.872142,69,3341.661295
94.121703,67,3341.885623
93.86611,67,3341.91464
93.040686,96,3342.15237
94.611378,70,3342.378084
93.623111,66,3342.600025
93.436816,67,3342.629827
93.455451,69,3342.854152
92.826359,137,3343.107962
94.317168,71,3343.334327
93.378447,67,3343.571311
94.704598,69,3343.60211
93.860439,70,3343.827506
93.524034,66,3344.062438
93.56537,65,3344.100563
93.329962,67,3344.359782
94.733655,70,3344.620496
90.153132,124,3344.919389
94.103039,73,3345.173882
93.946694,70,3345.399688
93.524899,68,3345.42956
94.559608,76,3345.653509
93.411108,148,3345.910243
93.838826,72,3346.147542
93.646387,66,3346.363755
93.93646,67,3346.39229
92.91198,91,3346.622145
93.710415,66,3346.838506
93.971515,66,3347.057314
93.390556,68,3347.086807
94.341158,68,3347.308741
93.802852,68,3347.529468
93.860492,67,3347.558398
94.375783,68,3347.78248
52.759317,913,3349.97964
93.694827,66,3350.200023
93.447906,112,3350.437608
93.538869,65,3350.651757
94.09658,72,3350.682764
94.557718,69,3350.913686
93.447318,69,3351.128805
92.514179,136,3351.375337
90.91997,124,3351.616284
94.090813,67,3351.834907
94.093671,68,3352.05198
91.457607,130,3352.29913
93.619394,66,3352.528909
92.367919,133,3352.8226
93.705207,74,3353.065469
94.74669,70,3353.094519
93.5241,66,3353.321597
93.766606,67,3353.538846
93.630461,67,3353.567566
93.393981,68,3353.785837
93.638151,65,3354.00316
94.675818,70,3354.033818
93.571868,67,3354.25125
92.769046,134,3354.497084
94.608982,68,3354.714642
94.057612,67,3354.931248
93.444984,67,3355.147628
93.659621,73,3355.179184
93.632525,133,3355.632473
93.539073,67,3355.661521
85.244591,177,3356.122177
93.522153,70,3356.341857
92.015055,128,3356.586559
93.439021,67,3356.805889
93.765365,67,3356.834137
93.671935,67,3357.0493
94.391553,70,3357.26679
93.653682,66,3357.29573
94.426523,72,3357.518909
91.986469,129,3357.764758
94.227707,130,3360.354836
93.894395,66,3360.383402
87.455428,171,3360.840151
93.28254,71,3361.062239
93.56262,68,3361.091553
93.399444,72,3361.310166
93.892507,66,3361.528819
93.886109,68,3361.55944
94.167893,82,3361.785778
93.704895,66,3362.006344
93.719314,67,3362.225725
94.143347,68,3362.25438
93.349692,138,3362.705903
94.255016,83,3362.932756
82.652917,363,3363.662034
93.183284,73,3363.885124
94.199736,80,3364.109156
93.691686,65,3364.136672
93.579064,65,3364.356712
93.568468,66,3364.574075
94.197194,71,3364.603931
90.280073,221,3365.290133
93.831797,72,3365.321357
93.76586,68,3365.538877
93.782857,66,3365.76761
93.651271,70,3365.809353
93.393429,69,3366.05936
94.09228,67,3366.282871
94.007133,70,3366.31266
94.591059,69,3366.530802
94.295829,69,3366.749694
93.635906,67,3366.778018
94.917469,82,3367.003664
93.532768,71,3367.234813
93.54908,148,3367.487896
94.053313,69,3367.707115
93.690816,68,3367.926183
94.277302,68,3368.144193
94.242324,68,3368.172776
93.573287,67,3368.390085
93.455746,68,3368.606728
45.954794,680,3370.033237
93.616945,68,3370.250366
94.77307,71,3370.465544
91.815964,127,3370.70875
90.903729,165,3371.158775
94.536866,70,3371.187776
94.230648,67,3371.405907
93.288727,69,3371.621905
93.626687,66,3371.649565
